id,Réseau Social,Class,Commentaire client
1640,Facebook,7,نريد تخفيضات في الأسعار الفيبر لأنها مرتفعة بالنسبة للمواطنين وشكرا!!!!!!!
1641,Facebook,7,مشكورين انترنت فائقة السرعة خدمات مميزة فقط الاسعار مزال غالية
1642,Facebook,7,أتمنى منكم تعميم انترنت الألياف البصرية في كامل التراب الوطني والإستغناء عن انترنت ADSL
1643,Facebook,7,نقسونا فتسعيرة تاع شهر 2600دج بزاف
1644,Instagram,7,"mieux que rien, la tendance maintenant c'est le WiFi 6"
1645,Facebook,7,الافضل لو كان به مودام اتصالات الجزائر
1646,Facebook,7,كنت نتمنى يكون كيما freebox يكون فيه باقة قنوات اخرى مجانية ومدفوعة وجميع القنوات الجزائرية ليس فقط tod .. مثل توفير تطبيق حصري على الجهاز تابع لكم twin tv على سبيل المثال
1647,Facebook,7,اتصلات الجزائر كون تنح الهاتف الثابت وتخلينا الانترنت فقط متجيناش غالية
1648,Facebook,7,شكرا على المعلومة، لكن المفروض تقديمها قبل اليوم على الاقل بيوم او يومين خصوصا ان هدا التوقف مبرمج لاتاحة الفرصة للناس للاستعداد.
1649,Facebook,7,علاه مدرتوش بشريحة اتصالات جزائر افضل هكا معندو تا فايدة
1650,Facebook,7,تقدّم ملحوظ ، نرجو مثله أيام قطع الإنترنت أيام اختبارات البكالوريا .
1651,Facebook,7,سلام عليكم نشكر اتصالات الجزائر على الخدمات التي تقدمها ولكن النقطة السوداء التي لازالت تؤرق المواطن الجزائري هي نقص تدفق الانترنت على مستوى ابراج 4g lte خاصة في وقت الذروة والتي لازالت الشركة لم تجد حلولا لهذا المشكل الذي يعاني منه جل المشتركين . ارجوا ان تاخذوا ذالك بعين الاعتبار وشكرا
1652,Facebook,7,عرض دائم
1653,Facebook,7,في انتظار عروض اخر السنة،
1654,Facebook,7,لماذا لا تخفضوا أسعار التدفق؟، الميزانية لا تسمح بتحويلها إلى فيبر
1655,Linkedin,7,"n tant que Algerie Télécom est une entreprise purement dans ce domaine je propose de faire une statue à cette icône d'informatique et d'internet en Algérie une statue au niveau de siège AT ,car on peut pas parler d'informatique ou d'internet en Algérie sans parler de lui et on ne peut pas parler d'internet, informatique,réseau sans parler d'Algérie Télécom,donc je propose d'adopter cette icône dans notre culture ,nos références ,reliant cet homme à notre histoire et notre image réfléchissions à cette idée ❤️"
1656,Facebook,7,عليكم بتحسين الخدمة في الميدان فعليا وليس مجرد في المنشورات،، ربي يوفق كل مخلص في عمله اما المخادع وكيلو ربي
1657,Facebook,7,طلعونا تدفق من 15 إلى 20 ميقا برك
1658,Facebook,7,من المفروض هذا العرض للزبائن لي عندهم اهتمام بالانترنت و مشتركين منذ مدة يعني المشتركين القدماء 
1659,Facebook,7,نريد ان تكونوا اقرب اكثر،لكن بالعروض الترويجية الجيدة للجميع
1660,Facebook,7,زيدو شهر تجي مليحة
1661,Instagram,7,الرجاء منكم الغاء التسقيف الانترنت و فتح port pc au moins 27000 ou 28000
1662,Facebook,7,نريد تخفيضات في اسعار الفيبر
1663,Facebook,7,دبروا FO في حومتنا و افتحوا لنا مركزا للدفع
1664,Facebook,7,نورمالمون المشتركين القدامى الاوفياء للفايبر يبدلولهم المودام و يتم احتساب الفارق في السعر او الزيادة فقط و نرجعو القديم .
1665,Facebook,7,ديرونا بروموسيون حنا صحاب vdsl و 
1666,Facebook,7,ديروها بيس تركب فتليفون
1667,Facebook,7,Dirouna 3arde chbebe 1500da b 300giga
1668,Facebook,7,نريد تخفيضات فالفيبر لكى تكون في متتاول الجميع
1669,Facebook,7,مؤسسة محترفة ورائدة برك الاسعار 60 ميقا 240 شهريا والله غالية
1670,Facebook,7,جيبو عرض جديد خليكم من لقديم
1671,Instagram,7,150 جيغا مفروض تكون مدتها شهرين احسن
1672,Facebook,7,لوكان تزيدو تود في الاشتراكات لي من 20 ميقا و اطلع كيف جيزي تجي هايلة
1673,Facebook,7,نعطيكم 1000 دج اعطوني برك فيبر
1674,Facebook,7,وفرونا من بعد اي ساهلة
1675,Facebook,7,نرجو منكم زيادة تدفق كتجي وقت الصباح(النهار ) من 250كيلو بايت الى 1ميغا و مساء ( الليل) من 1.3 ميغا الى 2ميغا ليوافق احتياجاتنا وشكرا
1676,Facebook,7,موالف مع نهاية السنة ديرو تخفيضات وزيادة اسابيع عن كل تعبئة ايدوم adsl هذا العام مكان والو
1677,Facebook,7,لو تمددو العرض يكون احسن
1678,Facebook,7,نقصو من فضلكم من أسعار الإشتراكات الشهرية لإيدوم فيبر الألياف البصرية مثلا تاع 2000شهريا ردوها 1000دج أسعار كل الإشتراكات غالية و ليست في متناول المواطن البسيط و شكرا
1679,Facebook,7,نرجو منكم زيادة في مدة العرض
1680,Facebook,7,نريد تخفيضات فالأسعار الفيبر لأنها مرتفعة جدا بالنسبة للمواطنين 
1681,Facebook,7,اعطونا عرض مليح ايدوم 4جي
1682,Facebook,7,نقصو فالحجم وزيدو فالسرعة
1683,Facebook,7,ساعدونا بعرض جديد قبل انتهاء المدة مثلا 15mb بسعر 1000دج من فضلكم
1684,Facebook,7,رجاءا مددوا العرض
1685,Facebook,7,تفضلوا بقبول طلبنا و مددوا العرض لو تكرمتم
1686,Facebook,7,نرجو منكم زيادة في مدة العرض.
1687,Facebook,7,نستناو غروض افضل في المستقبل القريب..موفقين
1688,Facebook,7,نرجوا منكم تمديد العرض
1689,Facebook,7,نتمنى النظر في عروض اشتراكات خدمة 4g
1690,Facebook,7,مع توفر الرقمنة يكفي تفعيل برامج الدفع الالكتروني لانه لافائدة من فتح مراكز الدفع . . المهم هم عمال الصيانة
1691,Facebook,7,"Cela concerne la DIRECTION COMMERCIALE , et la DIRECTION TECHNIQUE ?? la Direction technique pour AVANCER dans les travaux ( interventions - dépannage - installation fibre optique ... ) c'est juste un AVIS Merci de votre compréhension"
1692,Facebook,7,أقترح عليكم العمل بنظام المناوبة الليلية بالنسبة للمصالح التجارية و المصالح التقنية و هكذا تكون مؤسسة في مستوى تطلعات الزبون .كما أنبهكم لخدمة باب باب ليلا أحسن لضمان حضور أكثر لأصحاب المنازل. و هذا في إطار تحقيق تنمية مستدامة للقطاع.و شكرا على تفهمكم
1693,Facebook,7,نريد تخفيضات في الأسعار الفيبر لأنها مرتفعة بالنسبة للمواطنين وشكرا!!!!!!!!!!😭
1694,Facebook,7,نريد خدمات احسن وتدفق عالي على حساب الاشتراك كرهنا من لحنش ادور وان نستنا
1695,Instagram,7,نتمنى اعادة النظر في عروض الجيل الرابع ، اشتراك 150 جيجا يصبح ب 1000 دج ،
1696,Linkedin,7,هذا التميز لا ينعكس على أرض الواقع. بينما تتحدثون عن الاستراتيجيات الوطنية للتحول الرقمي ودعم الابتكار، لا يزال المواطن الجزائري يواجه تحديات يومية في الحصول على خدمات الإنترنت الأساسية، مثل تركيب المودام الذي تأخر بشكل غير مقبول.كيف يمكن أن نتحدث عن بناء اقتصاد رقمي مستدام بينما لا نتمكن من تلبية احتياجات المواطنين من أبسط الخدمات الرقمية؟ من الضروري أن تكون هذه المنتديات والوعود متوافقة مع الواقع الفعلي لخدماتكم، وأن يتم التركيز على تحسين الخدمات الأساسية التي تمس حياة المواطنين بشكل مباشر.نأمل أن يتواكب الدعم المقدم لمثل هذه المبادرات مع تحسين فعلي وملموس لخدمات الإنترنت في الجزائر، لكي نحقق تحولًا رقميًا حقيقيًا يخدم الجميع.
1697,Facebook,7,نحوسو تزيدونا في سرعة download و upload
1698,Facebook,7,نقصو من أسعار الإشتراكات الشهرية راها غالية بزاف و ليست في متناول الجميع و شكرا
1699,Facebook,7,واش هي الفايدة كي تفتح يوم الجمعة و تغلق في ايام الأسبوع على الساعة 12 وعلى الساعة 16 الانسان اللي يعمل باش يجي للوكالة تاعكم في ايام الأسبوع لازم يغيب عن العمل تاعه و من المفروض اي وكالة تجارية تعمل بنضام عمل متواصل و ما تغلقش بكري
1700,Facebook,7,ها تفكرو زبائنكم بشهر انترنت تيو. باطل
1701,Facebook,7,نحتاجوا بشدة لخدمات 4G، باش نكونوا مع العصر ونستفيدوا من التكنولوجيا الحديثة. نطلب منكم تهتموا بمشكلتنا وتحسنوا الشبكة في بلديتنا، لأننا نستحقوا خدمة اتصالات تليق بينا
1702,Facebook,7,سنكون أسعد لو يتم إضافة أبراج الإتصال لتضعوا حد لهذه المعانة التي يتخبط فيها المشتركين.
1703,Facebook,7,Promotion fin d'année ADSL idoom
1704,Facebook,7,اضيفو لنا شهرا آخر كمهلة للعرض الفيبر من فضلكم
1705,Facebook,7,Inchallah tekhedemou tout les vendredi
1706,Facebook,7,زيدونا شهر إضافي للعرض الترويجي حتى نستطيع الاشتراك في العرض ارجوكم ومن فضلكم لا تبخلونا
